NAME;CPUS;SHARED_CPU;MEMORY_GB;DEPRECATED;ZONE
c2d-highcpu-112;112;False;224.00;;asia-southeast1
c2d-highcpu-112;112;False;224.00;;australia-southeast1
c2d-highcpu-112;112;False;224.00;;europe-southwest1
c2d-highcpu-112;112;False;224.00;;europe-west1
c2d-highcpu-112;112;False;224.00;;europe-west2
c2d-highcpu-112;112;False;224.00;;europe-west3
c2d-highcpu-112;112;False;224.00;;europe-west4
c2d-highcpu-112;112;False;224.00;;me-west1
c2d-highcpu-112;112;False;224.00;;northamerica-northeast2
c2d-highcpu-112;112;False;224.00;;southamerica-east1
c2d-highcpu-112;112;False;224.00;;us-central1
c2d-highcpu-112;112;False;224.00;;us-east1
c2d-highcpu-112;112;False;224.00;;us-east4
c2d-highcpu-112;112;False;224.00;;us-west1
c2d-highcpu-112;112;False;224.00;;us-west2
c2d-highcpu-112;112;False;224.00;;us-west3
c2d-highcpu-112;112;False;224.00;;us-west4
c2d-highcpu-16;16;False;32.00;;asia-east1
c2d-highcpu-16;16;False;32.00;;asia-east2
c2d-highcpu-16;16;False;32.00;;asia-northeast1
c2d-highcpu-16;16;False;32.00;;asia-northeast2
c2d-highcpu-16;16;False;32.00;;asia-northeast3
c2d-highcpu-16;16;False;32.00;;asia-south1
c2d-highcpu-16;16;False;32.00;;asia-south2
c2d-highcpu-16;16;False;32.00;;asia-southeast1
c2d-highcpu-16;16;False;32.00;;australia-southeast1
c2d-highcpu-16;16;False;32.00;;europe-southwest1
c2d-highcpu-16;16;False;32.00;;europe-west1
c2d-highcpu-16;16;False;32.00;;europe-west2
c2d-highcpu-16;16;False;32.00;;europe-west3
c2d-highcpu-16;16;False;32.00;;europe-west4
c2d-highcpu-16;16;False;32.00;;me-west1
c2d-highcpu-16;16;False;32.00;;northamerica-northeast2
c2d-highcpu-16;16;False;32.00;;southamerica-east1
c2d-highcpu-16;16;False;32.00;;us-central1
c2d-highcpu-16;16;False;32.00;;us-east1
c2d-highcpu-16;16;False;32.00;;us-east4
c2d-highcpu-16;16;False;32.00;;us-west1
c2d-highcpu-16;16;False;32.00;;us-west2
c2d-highcpu-16;16;False;32.00;;us-west3
c2d-highcpu-16;16;False;32.00;;us-west4
c2d-highcpu-2;2;False;4.00;;asia-east1
c2d-highcpu-2;2;False;4.00;;asia-east2
c2d-highcpu-2;2;False;4.00;;asia-northeast1
c2d-highcpu-2;2;False;4.00;;asia-northeast2
c2d-highcpu-2;2;False;4.00;;asia-northeast3
c2d-highcpu-2;2;False;4.00;;asia-south1
c2d-highcpu-2;2;False;4.00;;asia-south2
c2d-highcpu-2;2;False;4.00;;asia-southeast1
c2d-highcpu-2;2;False;4.00;;australia-southeast1
c2d-highcpu-2;2;False;4.00;;europe-southwest1
c2d-highcpu-2;2;False;4.00;;europe-west1
c2d-highcpu-2;2;False;4.00;;europe-west2
c2d-highcpu-2;2;False;4.00;;europe-west3
c2d-highcpu-2;2;False;4.00;;europe-west4
c2d-highcpu-2;2;False;4.00;;me-west1
c2d-highcpu-2;2;False;4.00;;northamerica-northeast2
c2d-highcpu-2;2;False;4.00;;southamerica-east1
c2d-highcpu-2;2;False;4.00;;us-central1
c2d-highcpu-2;2;False;4.00;;us-east1
c2d-highcpu-2;2;False;4.00;;us-east4
c2d-highcpu-2;2;False;4.00;;us-west1
c2d-highcpu-2;2;False;4.00;;us-west2
c2d-highcpu-2;2;False;4.00;;us-west3
c2d-highcpu-2;2;False;4.00;;us-west4
c2d-highcpu-32;32;False;64.00;;asia-east1
c2d-highcpu-32;32;False;64.00;;asia-east2
c2d-highcpu-32;32;False;64.00;;asia-northeast1
c2d-highcpu-32;32;False;64.00;;asia-northeast2
c2d-highcpu-32;32;False;64.00;;asia-northeast3
c2d-highcpu-32;32;False;64.00;;asia-south1
c2d-highcpu-32;32;False;64.00;;asia-south2
c2d-highcpu-32;32;False;64.00;;asia-southeast1
c2d-highcpu-32;32;False;64.00;;australia-southeast1
c2d-highcpu-32;32;False;64.00;;europe-southwest1
c2d-highcpu-32;32;False;64.00;;europe-west1
c2d-highcpu-32;32;False;64.00;;europe-west2
c2d-highcpu-32;32;False;64.00;;europe-west3
c2d-highcpu-32;32;False;64.00;;europe-west4
c2d-highcpu-32;32;False;64.00;;me-west1
c2d-highcpu-32;32;False;64.00;;northamerica-northeast2
c2d-highcpu-32;32;False;64.00;;southamerica-east1
c2d-highcpu-32;32;False;64.00;;us-central1
c2d-highcpu-32;32;False;64.00;;us-east1
c2d-highcpu-32;32;False;64.00;;us-east4
c2d-highcpu-32;32;False;64.00;;us-west1
c2d-highcpu-32;32;False;64.00;;us-west2
c2d-highcpu-32;32;False;64.00;;us-west3
c2d-highcpu-32;32;False;64.00;;us-west4
c2d-highcpu-4;4;False;8.00;;asia-east1
c2d-highcpu-4;4;False;8.00;;asia-east2
c2d-highcpu-4;4;False;8.00;;asia-northeast1
c2d-highcpu-4;4;False;8.00;;asia-northeast2
c2d-highcpu-4;4;False;8.00;;asia-northeast3
c2d-highcpu-4;4;False;8.00;;asia-south1
c2d-highcpu-4;4;False;8.00;;asia-south2
c2d-highcpu-4;4;False;8.00;;asia-southeast1
c2d-highcpu-4;4;False;8.00;;australia-southeast1
c2d-highcpu-4;4;False;8.00;;europe-southwest1
c2d-highcpu-4;4;False;8.00;;europe-west1
c2d-highcpu-4;4;False;8.00;;europe-west2
c2d-highcpu-4;4;False;8.00;;europe-west3
c2d-highcpu-4;4;False;8.00;;europe-west4
