NAME;DESCRIPTION;DISK_SIZE_GB;PROJECT;FAMILY;ARCHITECTURE;CREATION;DEPRECATED;STATUS
freebsd-12-2-stable-amd64-v20210930;;22;freebsd-org-cloud-dev;freebsd-12-2-snap;;2021-09-30T02:41:27.932-07:00;;READY
freebsd-12-3-beta1-amd64;;22;freebsd-org-cloud-dev;freebsd-12-3;;2021-10-22T08:29:39.942-07:00;;READY
freebsd-12-3-beta2-amd64;;22;freebsd-org-cloud-dev;freebsd-12-3;;2021-10-28T16:49:19.129-07:00;;READY
freebsd-12-3-beta3-amd64;;22;freebsd-org-cloud-dev;freebsd-12-3;;2021-11-04T04:20:47.739-07:00;;READY
freebsd-12-3-prerelease-amd64-v20211007;;22;freebsd-org-cloud-dev;freebsd-12-3-snap;;2021-10-07T02:30:59.357-07:00;;READY
freebsd-12-3-prerelease-amd64-v20211014;;22;freebsd-org-cloud-dev;freebsd-12-3-snap;;2021-10-14T02:42:57.689-07:00;;READY
freebsd-12-3-rc1-amd64;;22;freebsd-org-cloud-dev;freebsd-12-3;;2021-11-11T02:18:27.498-08:00;;READY
freebsd-12-3-rc2-amd64;;22;freebsd-org-cloud-dev;freebsd-12-3;;2021-11-18T01:32:24.702-08:00;;READY
freebsd-12-3-release-amd64;;22;freebsd-org-cloud-dev;freebsd-12-3;;2021-12-02T01:33:13.932-08:00;;READY
freebsd-12-3-stable-amd64-v20211125;;22;freebsd-org-cloud-dev;freebsd-12-3-snap;;2021-11-25T01:59:51.886-08:00;;READY
freebsd-12-3-stable-amd64-v20211209;;22;freebsd-org-cloud-dev;freebsd-12-3-snap;;2021-12-09T03:48:36.848-08:00;;READY
freebsd-12-3-stable-amd64-v20211216;;22;freebsd-org-cloud-dev;freebsd-12-3-snap;;2021-12-16T01:43:06.529-08:00;;READY
freebsd-12-3-stable-amd64-v20211223;;22;freebsd-org-cloud-dev;freebsd-12-3-snap;;2021-12-23T02:09:43.515-08:00;;READY
freebsd-12-3-stable-amd64-v20211230;;22;freebsd-org-cloud-dev;freebsd-12-3-snap;;2021-12-30T02:37:39.988-08:00;;READY
freebsd-12-3-stable-amd64-v20220106;;22;freebsd-org-cloud-dev;freebsd-12-3-snap;;2022-01-06T02:37:45.292-08:00;;READY
freebsd-12-3-stable-amd64-v20220113;;22;freebsd-org-cloud-dev;freebsd-12-3-snap;;2022-01-13T02:36:07.267-08:00;;READY
freebsd-12-3-stable-amd64-v20220120;;22;freebsd-org-cloud-dev;freebsd-12-3-snap;;2022-01-20T02:36:32.644-08:00;;READY
freebsd-12-3-stable-amd64-v20220127;;22;freebsd-org-cloud-dev;freebsd-12-3-snap;;2022-01-27T02:46:17.511-08:00;;READY
freebsd-12-3-stable-amd64-v20220203;;22;freebsd-org-cloud-dev;freebsd-12-3-snap;;2022-02-03T02:49:16.141-08:00;;READY
freebsd-12-3-stable-amd64-v20220210;;22;freebsd-org-cloud-dev;freebsd-12-3-snap;;2022-02-10T02:49:29.429-08:00;;READY
freebsd-12-3-stable-amd64-v20220217;;22;freebsd-org-cloud-dev;freebsd-12-3-snap;;2022-02-17T02:30:51.578-08:00;;READY
